ChromatogramRI		ChromatogramUV		Calibration CurveRI	
13.73000	0.939	13.73000	0.349	13.73000	2.400
13.73167	0.935	13.73167	0.348	13.73165	2.399
13.73333	0.940	13.73333	0.346	13.73333	2.398
13.73500	0.940	13.73500	0.347	13.73500	2.397
13.73667	0.945	13.73667	0.347	13.73667	2.396
13.73833	0.945	13.73833	0.347	13.73833	2.395
13.74000	0.945	13.74000	0.346	13.74000	2.394
13.74167	0.935	13.74167	0.343	13.74167	2.393
13.74333	0.923	13.74333	0.341	13.74332	2.392
13.74500	0.913	13.74500	0.339	13.74500	2.391
13.74667	0.908	13.74667	0.336	13.74667	2.390
13.74833	0.907	13.74833	0.336	13.74833	2.389
13.75000	0.917	13.75000	0.333	13.75000	2.388
13.75167	0.923	13.75167	0.330	13.75167	2.387
13.75333	0.918	13.75333	0.329	13.75333	2.386
13.75500	0.908	13.75500	0.326	13.75498	2.385
13.75667	0.902	13.75667	0.324	13.75667	2.384
13.75833	0.898	13.75833	0.323	13.75833	2.383
13.76000	0.887	13.76000	0.324	13.76000	2.382
13.76167	0.881	13.76167	0.322	13.76167	2.381
13.76333	0.880	13.76333	0.320	13.76333	2.380
13.76500	0.885	13.76500	0.319	13.76500	2.379
13.76667	0.885	13.76667	0.316	13.76667	2.378
13.76833	0.890	13.76833	0.315	13.76833	2.377
13.77000	0.885	13.77000	0.317	13.77000	2.376
13.77167	0.880	13.77167	0.315	13.77167	2.375
13.77333	0.875	13.77333	0.312	13.77333	2.374
13.77500	0.870	13.77500	0.310	13.77500	2.373
13.77667	0.860	13.77667	0.310	13.77667	2.372
13.77833	0.860	13.77833	0.311	13.77833	2.371
13.78000	0.855	13.78000	0.310	13.78000	2.370
13.78167	0.865	13.78167	0.309	13.78167	2.369
13.78333	0.866	13.78333	0.307	13.78333	2.368
13.78500	0.866	13.78500	0.307	13.78500	2.367
13.78667	0.865	13.78667	0.305	13.78667	2.366
13.78833	0.855	13.78833	0.307	13.78833	2.365
13.79000	0.850	13.79000	0.304	13.79000	2.364
13.79167	0.833	13.79167	0.302	13.79167	2.363
13.79333	0.828	13.79333	0.301	13.79333	2.362
13.79500	0.827	13.79500	0.300	13.79500	2.361
13.79667	0.836	13.79667	0.299	13.79667	2.360
13.79833	0.841	13.79833	0.298	13.79832	2.358
13.80000	0.851	13.80000	0.296	13.80000	2.357
13.80167	0.851	13.80167	0.296	13.80167	2.356
13.80333	0.846	13.80333	0.298	13.80333	2.355
13.80500	0.841	13.80500	0.298	13.80500	2.354
13.80667	0.832	13.80667	0.298	13.80667	2.353
13.80833	0.817	13.80833	0.296	13.80833	2.352
13.81000	0.812	13.81000	0.296	13.80998	2.351
13.81167	0.812	13.81167	0.295	13.81167	2.350
13.81333	0.817	13.81333	0.293	13.81333	2.349
13.81500	0.828	13.81500	0.292	13.81500	2.348
13.81667	0.828	13.81667	0.291	13.81667	2.347
13.81833	0.828	13.81833	0.291	13.81833	2.346
13.82000	0.818	13.82000	0.289	13.82000	2.345
13.82167	0.807	13.82167	0.289	13.82165	2.344
13.82333	0.798	13.82333	0.287	13.82333	2.343
13.82500	0.794	13.82500	0.286	13.82500	2.342
13.82667	0.789	13.82667	0.287	13.82667	2.341
13.82833	0.799	13.82833	0.289	13.82833	2.340
13.83000	0.809	13.83000	0.289	13.83000	2.339
13.83167	0.813	13.83167	0.288	13.83167	2.338
13.83333	0.818	13.83333	0.290	13.83332	2.337
13.83500	0.823	13.83500	0.292	13.83500	2.336
13.83667	0.817	13.83667	0.293	13.83667	2.335
13.83833	0.812	13.83833	0.292	13.83833	2.334
13.84000	0.811	13.84000	0.293	13.84000	2.333
13.84167	0.807	13.84167	0.294	13.84167	2.332
13.84333	0.802	13.84333	0.296	13.84333	2.331
13.84500	0.802	13.84500	0.294	13.84498	2.330
13.84667	0.813	13.84667	0.290	13.84667	2.329
13.84833	0.818	13.84833	0.291	13.84833	2.328
13.85000	0.829	13.85000	0.290	13.85000	2.327
13.85167	0.830	13.85167	0.289	13.85167	2.326
13.85333	0.831	13.85333	0.292	13.85333	2.325
13.85500	0.821	13.85500	0.293	13.85500	2.324
13.85667	0.816	13.85667	0.294	13.85665	2.323
13.85833	0.810	13.85833	0.295	13.85833	2.322
13.86000	0.814	13.86000	0.297	13.86000	2.321
13.86167	0.828	13.86167	0.298	13.86167	2.320
13.86333	0.842	13.86333	0.298	13.86333	2.319
13.86500	0.846	13.86500	0.299	13.86500	2.318
13.86667	0.851	13.86667	0.300	13.86667	2.317
13.86833	0.856	13.86833	0.303	13.86832	2.316
13.87000	0.856	13.87000	0.304	13.87000	2.314
13.87167	0.857	13.87167	0.305	13.87167	2.313
13.87333	0.852	13.87333	0.306	13.87333	2.312
13.87500	0.852	13.87500	0.309	13.87500	2.311
13.87667	0.862	13.87667	0.310	13.87667	2.310
13.87833	0.876	13.87833	0.313	13.87833	2.309
13.88000	0.892	13.88000	0.315	13.87998	2.308
13.88167	0.902	13.88167	0.316	13.88167	2.307
13.88333	0.911	13.88333	0.317	13.88333	2.306
13.88500	0.917	13.88500	0.316	13.88500	2.305
13.88667	0.917	13.88667	0.320	13.88667	2.304
13.88833	0.917	13.88833	0.323	13.88833	2.303
13.89000	0.918	13.89000	0.325	13.89000	2.302
13.89167	0.924	13.89167	0.329	13.89167	2.301
13.89333	0.934	13.89333	0.331	13.89333	2.300
13.89500	0.955	13.89500	0.335	13.89500	2.299
13.89667	0.965	13.89667	0.337	13.89667	2.298
13.89833	0.981	13.89833	0.340	13.89833	2.297
13.90000	0.991	13.90000	0.347	13.90000	2.296
13.90167	1.005	13.90167	0.353	13.90167	2.295
13.90333	1.015	13.90333	0.356	13.90333	2.294
13.90500	1.024	13.90500	0.360	13.90500	2.293
13.90667	1.030	13.90667	0.361	13.90667	2.292
13.90833	1.045	13.90833	0.366	13.90833	2.291
13.91000	1.067	13.91000	0.370	13.91000	2.290
13.91167	1.092	13.91167	0.373	13.91167	2.289
13.91333	1.108	13.91333	0.377	13.91333	2.288
13.91500	1.123	13.91500	0.379	13.91500	2.287
13.91667	1.140	13.91667	0.385	13.91667	2.286
13.91833	1.151	13.91833	0.388	13.91833	2.285
13.92000	1.167	13.92000	0.394	13.92000	2.284
13.92167	1.177	13.92167	0.399	13.92167	2.283
13.92333	1.192	13.92333	0.404	13.92332	2.282
13.92500	1.218	13.92500	0.409	13.92500	2.281
13.92667	1.254	13.92667	0.416	13.92667	2.280
13.92833	1.288	13.92833	0.422	13.92833	2.279
13.93000	1.320	13.93000	0.430	13.93000	2.278
13.93167	1.344	13.93167	0.435	13.93167	2.277
13.93333	1.370	13.93333	0.441	13.93333	2.276
13.93500	1.390	13.93500	0.447	13.93498	2.275
13.93667	1.404	13.93667	0.451	13.93667	2.274
13.93833	1.428	13.93833	0.456	13.93833	2.273
13.94000	1.459	13.94000	0.463	13.94000	2.271
13.94167	1.492	13.94167	0.468	13.94167	2.270
13.94333	1.537	13.94333	0.473	13.94333	2.269
13.94500	1.587	13.94500	0.478	13.94500	2.268
13.94667	1.626	13.94667	0.483	13.94665	2.267
13.94833	1.657	13.94833	0.489	13.94833	2.266
13.95000	1.688	13.95000	0.498	13.95000	2.265
13.95167	1.719	13.95167	0.507	13.95167	2.264
13.95333	1.745	13.95333	0.513	13.95333	2.263
13.95500	1.776	13.95500	0.520	13.95500	2.262
13.95667	1.807	13.95667	0.527	13.95667	2.261
13.95833	1.853	13.95833	0.538	13.95832	2.260
13.96000	1.909	13.96000	0.547	13.96000	2.259
13.96167	1.960	13.96167	0.555	13.96167	2.258
13.96333	2.015	13.96333	0.563	13.96333	2.257
13.96500	2.046	13.96500	0.567	13.96500	2.256
13.96667	2.087	13.96667	0.575	13.96667	2.255
13.96833	2.128	13.96833	0.582	13.96833	2.254
13.97000	2.163	13.97000	0.590	13.96998	2.253
13.97167	2.209	13.97167	0.599	13.97167	2.252
13.97333	2.249	13.97333	0.606	13.97333	2.251
13.97500	2.320	13.97500	0.616	13.97500	2.250
13.97667	2.376	13.97667	0.624	13.97667	2.249
13.97833	2.437	13.97833	0.633	13.97833	2.248
13.98000	2.489	13.98000	0.639	13.98000	2.247
13.98167	2.534	13.98167	0.647	13.98165	2.246
13.98333	2.589	13.98333	0.657	13.98333	2.245
13.98500	2.639	13.98500	0.667	13.98500	2.244
13.98667	2.695	13.98667	0.675	13.98667	2.243
13.98833	2.745	13.98833	0.685	13.98833	2.242
13.99000	2.796	13.99000	0.693	13.99000	2.241
13.99167	2.867	13.99167	0.701	13.99167	2.240
13.99333	2.933	13.99333	0.711	13.99332	2.239
13.99500	2.998	13.99500	0.720	13.99500	2.238
13.99667	3.054	13.99667	0.729	13.99667	2.237
13.99833	3.104	13.99833	0.737	13.99833	2.236
14.00000	3.161	14.00000	0.746	14.00000	2.235
14.00167	3.212	14.00167	0.754	14.00167	2.234
14.00333	3.266	14.00333	0.761	14.00333	2.233
14.00500	3.327	14.00500	0.770	14.00500	2.232
14.00667	3.387	14.00667	0.781	14.00667	2.231
14.00833	3.462	14.00833	0.793	14.00833	2.230
14.01000	3.527	14.01000	0.803	14.01000	2.229
14.01167	3.593	14.01167	0.812	14.01167	2.227
14.01333	3.649	14.01333	0.821	14.01333	2.226
14.01500	3.698	14.01500	0.829	14.01500	2.225
14.01667	3.759	14.01667	0.838	14.01667	2.224
14.01833	3.820	14.01833	0.847	14.01833	2.223
14.02000	3.880	14.02000	0.856	14.02000	2.222
14.02167	3.941	14.02167	0.864	14.02167	2.221
14.02333	3.996	14.02333	0.872	14.02333	2.220
14.02500	4.072	14.02500	0.881	14.02500	2.219
14.02667	4.133	14.02667	0.889	14.02667	2.218
14.02833	4.195	14.02833	0.897	14.02833	2.217
14.03000	4.256	14.03000	0.904	14.03000	2.216
14.03167	4.297	14.03167	0.911	14.03167	2.215
14.03333	4.358	14.03333	0.923	14.03333	2.214
14.03500	4.409	14.03500	0.931	14.03500	2.213
14.03667	4.451	14.03667	0.940	14.03667	2.212
14.03833	4.507	14.03833	0.947	14.03833	2.211
14.04000	4.564	14.04000	0.954	14.04000	2.210
14.04167	4.625	14.04167	0.965	14.04167	2.209
14.04333	4.685	14.04333	0.972	14.04333	2.208
14.04500	4.736	14.04500	0.978	14.04500	2.207
14.04667	4.782	14.04667	0.986	14.04667	2.206
14.04833	4.823	14.04833	0.992	14.04833	2.205
14.05000	4.870	14.05000	0.998	14.05000	2.204
14.05167	4.916	14.05167	1.005	14.05167	2.203
14.05333	4.962	14.05333	1.012	14.05333	2.202
14.05500	5.013	14.05500	1.018	14.05500	2.201
14.05667	5.058	14.05667	1.024	14.05667	2.200
14.05833	5.108	14.05833	1.033	14.05833	2.199
14.06000	5.159	14.06000	1.037	14.06000	2.198
14.06167	5.198	14.06167	1.040	14.06167	2.197
14.06333	5.229	14.06333	1.046	14.06333	2.196
14.06500	5.253	14.06500	1.052	14.06500	2.195
14.06667	5.284	14.06667	1.057	14.06667	2.194
14.06833	5.313	14.06833	1.063	14.06833	2.193
14.07000	5.343	14.07000	1.065	14.07000	2.192
14.07167	5.379	14.07167	1.071	14.07167	2.191
14.07333	5.413	14.07333	1.076	14.07333	2.190
14.07500	5.453	14.07500	1.079	14.07500	2.189
14.07667	5.484	14.07667	1.084	14.07667	2.188
14.07833	5.509	14.07833	1.089	14.07833	2.187
14.08000	5.529	14.08000	1.092	14.08000	2.186
14.08167	5.544	14.08167	1.094	14.08167	2.184
14.08333	5.554	14.08333	1.099	14.08333	2.183
14.08500	5.570	14.08500	1.104	14.08500	2.182
14.08667	5.594	14.08667	1.108	14.08667	2.181
14.08833	5.618	14.08833	1.111	14.08833	2.180
14.09000	5.634	14.09000	1.114	14.09000	2.179
14.09167	5.659	14.09167	1.118	14.09167	2.178
14.09333	5.674	14.09333	1.118	14.09333	2.177
14.09500	5.685	14.09500	1.119	14.09500	2.176
14.09667	5.685	14.09667	1.120	14.09667	2.175
14.09833	5.690	14.09833	1.121	14.09833	2.174
14.10000	5.691	14.10000	1.122	14.10000	2.173
14.10167	5.697	14.10167	1.125	14.10167	2.172
14.10333	5.706	14.10333	1.128	14.10333	2.171
14.10500	5.722	14.10500	1.128	14.10500	2.170
14.10667	5.726	14.10667	1.128	14.10667	2.169
14.10833	5.731	14.10833	1.130	14.10833	2.168
14.11000	5.736	14.11000	1.129	14.11000	2.167
14.11167	5.730	14.11167	1.128	14.11167	2.166
14.11333	5.719	14.11333	1.128	14.11333	2.165
14.11500	5.715	14.11500	1.125	14.11500	2.164
14.11667	5.704	14.11667	1.124	14.11667	2.163
14.11833	5.695	14.11833	1.123	14.11833	2.162
14.12000	5.691	14.12000	1.121	14.12000	2.161
14.12167	5.691	14.12167	1.122	14.12167	2.160
14.12333	5.685	14.12333	1.122	14.12333	2.159
14.12500	5.676	14.12500	1.120	14.12500	2.158
14.12667	5.661	14.12667	1.119	14.12667	2.157
14.12833	5.646	14.12833	1.116	14.12833	2.156
14.13000	5.625	14.13000	1.114	14.13000	2.155
14.13167	5.605	14.13167	1.110	14.13167	2.154
14.13333	5.590	14.13333	1.106	14.13333	2.153
14.13500	5.575	14.13500	1.105	14.13500	2.152
14.13667	5.570	14.13667	1.104	14.13667	2.151
14.13833	5.564	14.13833	1.102	14.13833	2.150
14.14000	5.554	14.14000	1.098	14.14000	2.149
14.14167	5.534	14.14167	1.093	14.14167	2.148
14.14333	5.513	14.14333	1.091	14.14333	2.147
14.14500	5.487	14.14500	1.086	14.14500	2.146
14.14667	5.462	14.14667	1.082	14.14667	2.145
14.14833	5.437	14.14833	1.077	14.14833	2.144
14.15000	5.406	14.15000	1.073	14.15000	2.143
14.15167	5.386	14.15167	1.068	14.15167	2.142
14.15333	5.366	14.15333	1.063	14.15333	2.140
14.15500	5.345	14.15500	1.059	14.15500	2.139
14.15667	5.329	14.15667	1.055	14.15667	2.138
14.15833	5.304	14.15833	1.048	14.15833	2.137
14.16000	5.280	14.16000	1.045	14.16000	2.136
14.16167	5.249	14.16167	1.039	14.16167	2.135
14.16333	5.219	14.16333	1.034	14.16333	2.134
14.16500	5.188	14.16500	1.029	14.16500	2.133
14.16667	5.148	14.16667	1.024	14.16667	2.132
14.16833	5.128	14.16833	1.017	14.16833	2.131
14.17000	5.107	14.17000	1.012	14.17000	2.130
14.17167	5.092	14.17167	1.007	14.17167	2.129
14.17333	5.072	14.17333	1.003	14.17333	2.128
14.17500	5.036	14.17500	0.997	14.17500	2.127
14.17667	5.007	14.17667	0.991	14.17667	2.126
14.17833	4.971	14.17833	0.986	14.17833	2.125
14.18000	4.935	14.18000	0.980	14.18000	2.124
14.18167	4.905	14.18167	0.974	14.18167	2.123
14.18333	4.874	14.18333	0.967	14.18333	2.122
14.18500	4.854	14.18500	0.960	14.18500	2.121
14.18667	4.834	14.18667	0.955	14.18667	2.120
14.18833	4.807	14.18833	0.947	14.18833	2.119
14.19000	4.782	14.19000	0.940	14.19000	2.118
14.19167	4.747	14.19167	0.931	14.19167	2.117
14.19333	4.710	14.19333	0.925	14.19333	2.116
14.19500	4.675	14.19500	0.920	14.19500	2.115
14.19667	4.635	14.19667	0.912	14.19667	2.114
14.19833	4.606	14.19833	0.904	14.19833	2.113
14.20000	4.576	14.20000	0.897	14.20000	2.112
14.20167	4.556	14.20167	0.893	14.20167	2.111
14.20333	4.531	14.20333	0.885	14.20333	2.110
14.20500	4.510	14.20500	0.877	14.20500	2.109
14.20667	4.480	14.20667	0.871	14.20667	2.108
14.20833	4.444	14.20833	0.862	14.20833	2.107
14.21000	4.408	14.21000	0.855	14.21000	2.106
14.21167	4.371	14.21167	0.849	14.21167	2.105
14.21333	4.330	14.21333	0.843	14.21333	2.104
14.21500	4.299	14.21500	0.837	14.21500	2.103
14.21667	4.267	14.21667	0.829	14.21667	2.102
14.21833	4.247	14.21833	0.823	14.21833	2.101
14.22000	4.227	14.22000	0.816	14.22000	2.100
14.22167	4.195	14.22167	0.809	14.22167	2.099
14.22333	4.164	14.22333	0.804	14.22333	2.097
14.22500	4.123	14.22500	0.796	14.22500	2.096
14.22667	4.089	14.22667	0.788	14.22667	2.095
14.22833	4.053	14.22833	0.782	14.22833	2.094
14.23000	4.018	14.23000	0.777	14.23000	2.093
14.23167	3.993	14.23167	0.770	14.23167	2.092
14.23333	3.966	14.23333	0.762	14.23333	2.091
14.23500	3.941	14.23500	0.758	14.23500	2.090
14.23667	3.916	14.23667	0.749	14.23667	2.089
14.23833	3.891	14.23833	0.741	14.23833	2.088
14.24000	3.866	14.24000	0.736	14.24000	2.087
14.24167	3.826	14.24167	0.729	14.24167	2.086
14.24333	3.786	14.24333	0.722	14.24333	2.085
14.24500	3.746	14.24500	0.716	14.24500	2.084
14.24667	3.711	14.24667	0.709	14.24667	2.083
14.24833	3.685	14.24833	0.702	14.24833	2.082
14.25000	3.655	14.25000	0.696	14.25000	2.081
14.25167	3.624	14.25167	0.688	14.25167	2.080
14.25333	3.603	14.25333	0.682	14.25333	2.079
14.25500	3.573	14.25500	0.675	14.25500	2.078
14.25667	3.543	14.25667	0.668	14.25667	2.077
14.25833	3.504	14.25833	0.662	14.25833	2.076
14.26000	3.458	14.26000	0.656	14.26000	2.075
14.26167	3.418	14.26167	0.650	14.26167	2.074
14.26333	3.377	14.26333	0.646	14.26333	2.073
14.26500	3.353	14.26500	0.641	14.26500	2.072
14.26667	3.333	14.26667	0.631	14.26667	2.071
14.26833	3.312	14.26833	0.625	14.26833	2.070
14.27000	3.287	14.27000	0.619	14.27000	2.069
14.27167	3.262	14.27167	0.614	14.27167	2.068
14.27333	3.231	14.27333	0.610	14.27333	2.067
14.27500	3.187	14.27500	0.604	14.27500	2.066
14.27667	3.152	14.27667	0.597	14.27667	2.065
14.27833	3.111	14.27833	0.593	14.27833	2.064
14.28000	3.080	14.28000	0.588	14.28000	2.063
14.28167	3.060	14.28167	0.582	14.28167	2.062
14.28333	3.034	14.28333	0.576	14.28333	2.061
14.28500	3.009	14.28500	0.572	14.28500	2.060
14.28667	2.984	14.28667	0.567	14.28667	2.059
14.28833	2.953	14.28833	0.562	14.28833	2.058
14.29000	2.923	14.29000	0.558	14.29000	2.057
14.29167	2.887	14.29167	0.556	14.29167	2.056
14.29333	2.852	14.29333	0.552	14.29333	2.055
14.29500	2.817	14.29500	0.547	14.29500	2.053
14.29667	2.791	14.29667	0.544	14.29667	2.052
14.29833	2.771	14.29833	0.539	14.29833	2.051
14.30000	2.750	14.30000	0.535	14.30000	2.050
14.30167	2.728	14.30167	0.531	14.30167	2.049
14.30333	2.703	14.30333	0.528	14.30333	2.048
14.30500	2.672	14.30500	0.524	14.30500	2.047
14.30667	2.641	14.30667	0.518	14.30667	2.046
14.30833	2.600	14.30833	0.511	14.30833	2.045
14.31000	2.563	14.31000	0.505	14.31000	2.044
14.31167	2.527	14.31167	0.502	14.31167	2.043
14.31333	2.507	14.31333	0.495	14.31333	2.042
14.31500	2.492	14.31500	0.491	14.31500	2.041
14.31667	2.466	14.31667	0.488	14.31667	2.040
14.31833	2.441	14.31833	0.484	14.31833	2.039
14.32000	2.416	14.32000	0.480	14.32000	2.038
14.32167	2.387	14.32167	0.474	14.32167	2.037
14.32333	2.357	14.32333	0.470	14.32333	2.036
14.32500	2.321	14.32500	0.466	14.32500	2.035
14.32667	2.286	14.32667	0.462	14.32667	2.034
14.32833	2.260	14.32833	0.460	14.32833	2.033
14.33000	2.240	14.33000	0.458	14.33000	2.032
14.33167	2.226	14.33167	0.454	14.33167	2.031
14.33333	2.201	14.33333	0.449	14.33333	2.030
14.33500	2.181	14.33500	0.445	14.33500	2.029
14.33667	2.157	14.33667	0.442	14.33667	2.028
14.33833	2.132	14.33833	0.439	14.33833	2.027
14.34000	2.107	14.34000	0.437	14.34000	2.026
14.34167	2.078	14.34167	0.433	14.34167	2.025
14.34333	2.047	14.34333	0.432	14.34333	2.024
14.34500	2.022	14.34500	0.430	14.34500	2.023
14.34667	2.008	14.34667	0.427	14.34667	2.022
14.34833	1.996	14.34833	0.426	14.34833	2.021
14.35000	1.980	14.35000	0.425	14.35000	2.020
14.35167	1.963	14.35167	0.425	14.35167	2.019
14.35333	1.938	14.35333	0.424	14.35333	2.018
14.35500	1.912	14.35500	0.420	14.35500	2.017
14.35667	1.891	14.35667	0.419	14.35667	2.016
14.35833	1.862	14.35833	0.418	14.35833	2.015
14.36000	1.842	14.36000	0.415	14.36000	2.014
14.36167	1.821	14.36167	0.414	14.36167	2.013
14.36333	1.811	14.36333	0.411	14.36333	2.012
14.36500	1.806	14.36500	0.409	14.36500	2.010
14.36667	1.792	14.36667	0.407	14.36667	2.009
14.36833	1.772	14.36833	0.407	14.36833	2.008
14.37000	1.752	14.37000	0.405	14.37000	2.007
14.37167	1.727	14.37167	0.404	14.37167	2.006
14.37333	1.706	14.37333	0.402	14.37333	2.005
14.37500	1.675	14.37500	0.402	14.37500	2.004
14.37667	1.654	14.37667	0.403	14.37667	2.003
14.37833	1.645	14.37833	0.400	14.37833	2.002
14.38000	1.640	14.38000	0.398	14.38000	2.001
14.38167	1.634	14.38167	0.398	14.38167	2.000
14.38333	1.625	14.38333	0.396	14.38333	1.999
14.38500	1.608	14.38500	0.394	14.38500	1.998
14.38667	1.594	14.38667	0.394	14.38667	1.997
14.38833	1.574	14.38833	0.394	14.38833	1.996
14.39000	1.559	14.39000	0.393	14.39000	1.995
14.39167	1.539	14.39167	0.390	14.39167	1.994
14.39333	1.529	14.39333	0.392	14.39333	1.993
14.39500	1.529	14.39500	0.392	14.39500	1.992
14.39667	1.529	14.39667	0.392	14.39667	1.991
14.39833	1.530	14.39833	0.392	14.39833	1.990
14.40000	1.520	14.40000	0.392	14.40000	1.989
14.40167	1.507	14.40167	0.391	14.40167	1.988
14.40333	1.491	14.40333	0.390	14.40333	1.987
14.40500	1.471	14.40500	0.392	14.40500	1.986
14.40667	1.461	14.40667	0.394	14.40667	1.985
14.40833	1.446	14.40833	0.394	14.40833	1.984
14.41000	1.441	14.41000	0.396	14.41000	1.983
14.41167	1.436	14.41167	0.396	14.41167	1.982
14.41333	1.437	14.41333	0.399	14.41333	1.981
14.41500	1.432	14.41500	0.401	14.41500	1.980
14.41667	1.432	14.41667	0.401	14.41667	1.979
14.41833	1.421	14.41833	0.401	14.41833	1.978
14.42000	1.411	14.42000	0.404	14.42000	1.977
14.42167	1.401	14.42167	0.407	14.42167	1.976
14.42333	1.396	14.42333	0.409	14.42333	1.975
14.42500	1.391	14.42500	0.407	14.42500	1.974
14.42667	1.385	14.42667	0.405	14.42667	1.973
14.42833	1.395	14.42833	0.406	14.42833	1.972
14.43000	1.396	14.43000	0.406	14.43000	1.971
14.43167	1.400	14.43167	0.407	14.43167	1.970
14.43333	1.395	14.43333	0.409	14.43333	1.969
14.43500	1.390	14.43500	0.410	14.43500	1.968
14.43667	1.380	14.43667	0.413	14.43667	1.966
14.43833	1.375	14.43833	0.415	14.43833	1.965
14.44000	1.369	14.44000	0.418	14.44000	1.964
14.44167	1.368	14.44167	0.421	14.44167	1.963
14.44333	1.378	14.44333	0.423	14.44333	1.962
14.44500	1.393	14.44500	0.423	14.44500	1.961
14.44667	1.403	14.44667	0.425	14.44667	1.960
14.44833	1.414	14.44833	0.428	14.44833	1.959
14.45000	1.413	14.45000	0.431	14.45000	1.958
14.45167	1.413	14.45167	0.434	14.45167	1.957
14.45333	1.418	14.45333	0.438	14.45333	1.956
14.45500	1.413	14.45500	0.443	14.45500	1.955
14.45667	1.418	14.45667	0.444	14.45667	1.954
14.45833	1.428	14.45833	0.446	14.45833	1.953
14.46000	1.438	14.46000	0.448	14.46000	1.952
14.46167	1.457	14.46167	0.450	14.46167	1.951
14.46333	1.472	14.46333	0.452	14.46333	1.950
14.46500	1.483	14.46500	0.456	14.46500	1.949
14.46667	1.493	14.46667	0.457	14.46667	1.948
14.46833	1.503	14.46833	0.462	14.46833	1.947
14.47000	1.513	14.47000	0.464	14.47000	1.946
14.47167	1.518	14.47167	0.466	14.47167	1.945
14.47333	1.523	14.47333	0.468	14.47333	1.944
14.47500	1.544	14.47500	0.473	14.47500	1.943
14.47667	1.565	14.47667	0.476	14.47667	1.942
14.47833	1.590	14.47833	0.480	14.47833	1.941
14.48000	1.616	14.48000	0.482	14.48000	1.940
14.48167	1.632	14.48167	0.483	14.48167	1.939
14.48333	1.642	14.48333	0.486	14.48333	1.938
14.48500	1.653	14.48500	0.487	14.48500	1.937
14.48667	1.663	14.48667	0.491	14.48667	1.936
14.48833	1.678	14.48833	0.495	14.48833	1.935
14.49000	1.693	14.49000	0.497	14.49000	1.934
14.49167	1.725	14.49167	0.499	14.49167	1.933
14.49333	1.750	14.49333	0.501	14.49333	1.932
14.49500	1.780	14.49500	0.503	14.49500	1.931
14.49667	1.805	14.49667	0.507	14.49667	1.930
14.49833	1.820	14.49833	0.512	14.49833	1.929
14.50000	1.840	14.50000	0.517	14.50000	1.928
14.50167	1.855	14.50167	0.520	14.50167	1.927
14.50333	1.871	14.50333	0.525	14.50333	1.926
14.50500	1.896	14.50500	0.528	14.50500	1.925
14.50667	1.920	14.50667	0.531	14.50667	1.923
14.50833	1.951	14.50833	0.533	14.50833	1.922
14.51000	1.985	14.51000	0.534	14.51000	1.921
14.51167	2.021	14.51167	0.538	14.51167	1.920
14.51333	2.051	14.51333	0.540	14.51333	1.919
14.51500	2.077	14.51500	0.543	14.51500	1.918
14.51667	2.102	14.51667	0.546	14.51667	1.917
14.51833	2.118	14.51833	0.548	14.51833	1.916
14.52000	2.138	14.52000	0.553	14.52000	1.915
14.52167	2.164	14.52167	0.555	14.52167	1.914
14.52333	2.188	14.52333	0.557	14.52333	1.913
14.52500	2.224	14.52500	0.562	14.52500	1.912
14.52667	2.265	14.52667	0.563	14.52667	1.911
14.52833	2.296	14.52833	0.566	14.52833	1.910
14.53000	2.327	14.53000	0.569	14.53000	1.909
14.53167	2.352	14.53167	0.571	14.53167	1.908
14.53333	2.377	14.53333	0.575	14.53333	1.907
14.53500	2.403	14.53500	0.577	14.53500	1.906
14.53667	2.423	14.53667	0.580	14.53667	1.905
14.53833	2.442	14.53833	0.583	14.53833	1.904
14.54000	2.473	14.54000	0.587	14.54000	1.903
14.54167	2.513	14.54167	0.591	14.54167	1.902
14.54333	2.549	14.54333	0.593	14.54333	1.901
14.54500	2.579	14.54500	0.593	14.54500	1.900
14.54667	2.605	14.54667	0.593	14.54667	1.899
14.54833	2.625	14.54833	0.596	14.54833	1.898
14.55000	2.650	14.55000	0.600	14.55000	1.897
14.55167	2.670	14.55167	0.602	14.55167	1.896
14.55333	2.685	14.55333	0.604	14.55333	1.895
14.55500	2.710	14.55500	0.606	14.55500	1.894
14.55667	2.735	14.55667	0.609	14.55667	1.893
14.55833	2.767	14.55833	0.612	14.55833	1.892
14.56000	2.797	14.56000	0.615	14.56000	1.891
14.56167	2.817	14.56167	0.618	14.56167	1.890
14.56333	2.833	14.56333	0.623	14.56333	1.889
14.56500	2.848	14.56500	0.625	14.56500	1.888
14.56667	2.857	14.56667	0.626	14.56667	1.887
14.56833	2.862	14.56833	0.630	14.56833	1.886
14.57000	2.877	14.57000	0.634	14.57000	1.885
14.57167	2.887	14.57167	0.635	14.57167	1.884
14.57333	2.903	14.57333	0.637	14.57333	1.883
14.57500	2.927	14.57500	0.641	14.57500	1.882
14.57667	2.947	14.57667	0.641	14.57667	1.881
14.57833	2.957	14.57833	0.642	14.57833	1.879
14.58000	2.957	14.58000	0.642	14.58000	1.878
14.58167	2.958	14.58167	0.643	14.58167	1.877
14.58333	2.948	14.58333	0.646	14.58333	1.876
14.58500	2.943	14.58500	0.649	14.58500	1.875
14.58667	2.938	14.58667	0.655	14.58667	1.874
14.58833	2.938	14.58833	0.658	14.58833	1.873
14.59000	2.938	14.59000	0.661	14.59000	1.872
