,SMILES LIST,Ratio List,Biodegradability
273,"['C(=O)CCCCCCCCC(=O)', 'OC(C)(C)C#CC(C)(C)O']","[1, 1]",0
274,"['C(=O)CCCCC(=O)', 'OCCSCCO']","[1, 1]",1
275,"['C(=O)CCCCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
276,"['C(=O)CCCCC(=O)', 'Oc(cccc1)c1c2c(cccc2)O']","[1, 1]",0
277,"['C(=O)CCCCCCCCC(=O)', 'Oc1ccc(cc1)C3(c2ccc(O)cc2)c4ccccc4-c5ccccc35']","[1, 1]",0
278,"['C(=O)CCCCC(=O)', 'Oc1c(C)cc(cc1)S(=O)(=O)c2ccc(c(C)c2)O']","[1, 1]",0
279,"['C(=O)CCCCC(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",1
280,"['C(=O)c(cc1)ccc1C(=O)', 'Oc1cccc(c1)O']","[1, 1]",1
281,"['C(=O)c(cc1)ccc1C(=O)', 'OCCSCCO']","[1, 1]",0
282,"['C(=O)c(cc1)ccc1C(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
283,"['C(=O)c(cc1)ccc1C(=O)', 'OC(CO1)C2C1C(CO2)O']","[1, 1]",0
284,"['C(=O)CCCCCCCCC(=O)', 'Oc1ccc(cccc2)c2c1c3c(cccc4)c4ccc3O']","[1, 1]",0
285,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cc1)Cc2ccc(cc2)O']","[1, 1]",1
286,"['C(=O)CCCCCCCC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
287,"['C(=O)CCCCCCCC(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
288,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cc1)S(=O)(=O)c2ccc(cc2)O']","[1, 1]",1
289,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)C(C)(C)c3ccc(cc3)O']","[1, 1]",1
290,"['C(=O)CCCCCCC(=O)', 'Oc1ccc(cc1)Cc2ccc(cc2)O']","[1, 1]",0
291,"['C(=O)CCCCCCC(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",0
292,"['C(=O)C(C)(C)C(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",1
293,"['C(=O)C(C)(C)C(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
294,"['C(=O)', 'OCC(C)(C)CO']","[1, 1]",0
295,"['C(=O)', ' Oc1ccc(cc1)C2(CCCCC2)c3ccc(O)cc3']","[1, 1]",1
296,"['C(=O)CN(C)CC(=O)', 'OCCCCO']","[1, 1]",1
297,"['C(=O)CN(C)CC(=O)', 'OCCCCCCO']","[1, 1]",0
298,"['C(=O)CSCC(=O)', 'OCCCCO']","[1, 1]",1
299,"['C(=O)CCCCC(=O)', 'OCC(C)CO']","[1, 1]",1
300,"['C(=O)CCCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
301,"['C(=O)CCCCC(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",0
302,"['C(=O)CCCCC(=O)', 'OC(C)C(C)O']","[1, 1]",1
303,"['C(=O)CCC(=O)', 'OC(C)C(C)O']","[1, 1]",1
304,"['C(=O)CCC(=O)', 'OCC=CCO']","[1, 1]",1
305,"['C(=O)CCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",0
306,"['C(=O)CCC(=O)', 'OCC(C)(C)CO']","[1, 1]",0
307,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(CC1)CCC1CO']","[1, 1]",0
308,"['C(=O)C(CC1)CCC1C(=O)', 'OC(CC1)CCC1O']","[1, 1]",0
309,"['C(=O)C(CC1)CCC1C(=O)', 'OC(CC1)CCC1C(C)(C)C(CC2)CCC2O']","[1, 1]",0
310,"['C(=O)CCCCCC(=O)', 'OCCCCCO']","[1, 1]",0
311,"['C(=O)CCCCCCCC(=O)', 'OCCC(C)CCO']","[1, 1]",0
312,"['C(=O)CCC(=O)', 'OCCCCCCO']","[1, 1]",0
313,"['C(=O)CCC(=O)', 'OC(C)CCC(C)O']","[1, 1]",1
314,"['C(=O)CCC(=O)', 'OCCCCCCCCO']","[1, 1]",0
315,"['C(=O)CCCC(=O)', 'OCCCCCCCCO']","[1, 1]",0
316,"['C(=O)CCCCC(=O)', 'OCCCCCCO']","[1, 1]",0
317,"['C(=O)c(ccc1)cc1C(=O)', 'OCCO']","[1, 1]",0
318,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCCCCCO']","[1, 1]",0
319,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
320,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
321,"['C(=O)CSCC(=O)', 'OCCCCCO']","[1, 1]",1
322,"['C(=O)c(ccc1)cc1C(=O)', 'OC(C)C(C)O']","[1, 1]",0
323,"['C(=O)CCCC(=O)', 'OCC(CC1)CCC1CO']","[1, 1]",1
324,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCC(CC1)CCC1CO']","[1, 1]",0
325,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCCCCCCCCCO']","[1, 1]",0
326,"['C(=O)CCCCCC(=O)', 'OCCCCCCCCCO']","[1, 1]",0
327,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(C)CO']","[1, 1]",0
328,"['C(=O)CCCCCCCCC(=O)', 'OCCSCCO']","[1, 1]",1
329,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
330,"['C(=O)CCCC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
331,"['C(=O)CC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
332,"['C(=O)CCCCCC(=O)', 'OC(CC1)CCC1O']","[1, 1]",0
333,"['C(=O)CSCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
334,"['C(=O)CCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
335,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCC(C)O']","[1, 1]",1
336,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCCCCCCCCO']","[1, 1]",0
337,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCO']","[1, 1]",0
338,"['C(=O)CCCCCCCC(=O)', 'OC(CC1)CCC1O']","[1, 1]",0
339,"['C(=O)c1oc(cc1)C(=O)', 'OCCCCCO']","[1, 1]",1
340,"['C(=O)c1oc(cc1)C(=O)', 'OCCCCO']","[1, 1]",1
341,"['C(=O)CC(=O)', 'OC(CC1)CCC1O']","[1, 1]",1
342,"['C(=O)CN(C)CC(=O)', 'OC(CC1)CCC1O']","[1, 1]",1
343,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(CC)(CC)CO']","[1, 1]",1
344,"['C(=O)CCCCCCCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",0
345,"['C(=O)CCCCCCCCC(=O)', 'OC(C)C(C)O']","[1, 1]",1
346,"['C(=O)CCCC(=O)', 'OCC(C)(C)CO']","[1, 1]",0
347,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(C)O']","[1, 1]",1
348,"['C(=O)CCCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
349,"['C(=O)CCCCCO', 'C(=O)CCCCC(CCCC)O']","[2, 1]",0
350,"['C(=O)CC(C)O', 'C(=O)CCCCO']","[2, 1]",1
351,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CCCCO']","[2, 1]",1
352,"['C(=O)CCCCCCCCCCCCCCO', 'C(=O)CCCCCCCCCCCCCCO']","[2, 1]",1
353,"['C(=O)CC(C)O', 'C(=O)CC(C)O']","[2, 1]",1
354,"['C(=O)CCCCC(CCCC)O', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",0
355,"['C(=O)C=CCC(CCCCC)O', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",1
356,"['C(=O)CCCC(CCCCCC)O', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",0
357,"['C(=O)CCCCCCCCCCCCCCCO', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",0
358,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CCCCCO']","[2, 1]",1
359,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCCCCCCCCCCCCO']","[2, 1]",0
360,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCC(CCCCCCC)O']","[2, 1]",0
361,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCCCCCCO']","[1, 1]",0
362,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
363,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",1
364,"['C(=O)c(cc1)ccc1C(=O)', 'OC(C)C(C)O']","[1, 1]",0
365,"['C(=O)c(cc1)ccc1C(=O)', 'OCCSSCCO']","[1, 1]",0
366,"['C(=O)CC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)C(C)(C)c3ccc(cc3)O']","[1, 1]",0
367,"['C(=O)c(cccc1)c1C(=O)', 'OC(CO1)C2C1C(CO2)O']","[1, 1]",0
368,"['C(=O)CC(=O)', ' Oc1ccc(cc1)C2(CCCCC2)c3ccc(O)cc3']","[1, 1]",1
369,"['C(=O)c(cccc1)c1C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
370,"['C(=O)CC(=O)', 'Oc1ccc(cccc2)c2c1c3c(cccc4)c4ccc3O']","[1, 1]",1
371,"['C(=O)CC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
372,"['C(=O)C(=O)', 'OCCCCCCCCO']","[1, 1]",1
373,"['C(=O)CCCCCCCCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",1
374,"['C(=O)CCC(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",1
375,"['C(=O)CCC(=O)', 'OCC=CCO']","[1, 1]",1
376,"['C(=O)CCCCCCCCC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
377,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)C(C)(C)c3ccc(cc3)O']","[1, 1]",0
378,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1c(C)cc(cc1)S(=O)(=O)c2ccc(c(C)c2)O']","[1, 1]",0
379,"['C(=O)CCCCCCCCC(=O)', 'OCC#CCO']","[1, 1]",0
380,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
381,"['C(=O)CCCCC(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
382,"['C(=O)CCCCC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
383,"['C(=O)CCCCC(=O)', 'Oc1cccc(c1)O']","[1, 1]",1
384,"['C(=O)CCCCCCCCC(=O)', 'OC(CO1)C2C1C(CO2)O']","[1, 1]",1
385,"['C(=O)CCCCCCCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
386,"['C(=O)CCCCCCCC(=O)', 'Oc(cccc1)c1c2c(cccc2)O']","[1, 1]",1
387,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cccc2)c2c1c3c(cccc4)c4ccc3O']","[1, 1]",1
388,"['C(=O)CC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
389,"['C(=O)CCCCCCC(=O)', 'Oc1cccc(c1)O']","[1, 1]",1
390,"['C(=O)C(C)(C)C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
391,"['C(=O)', 'OCCCCCO']","[1, 1]",1
392,"['C(=O)', 'OCCSSCCO']","[1, 1]",0
393,"['C(=O)', 'OCCCCCCO']","[1, 1]",1
394,"['C(=O)', 'Oc1ccc(cccc2)c2c1c3c(cccc4)c4ccc3O']","[1, 1]",1
395,"['C(=O)CSCC(=O)', 'OCCO']","[1, 1]",1
396,"['C(=O)CCCCC(=O)', 'OCC=CCO']","[1, 1]",0
397,"['C(=O)CSCC(=O)', 'OC(C)C(C)O']","[1, 1]",1
398,"['C(=O)CN(C)CC(=O)', 'Oc1cccc(c1)O']","[1, 1]",0
399,"['C(=O)CSCC(=O)', 'OC(CC1)CCC1C(C)(C)C(CC2)CCC2O']","[1, 1]",0
400,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(CC1)CCC1CO']","[1, 1]",0
401,"['C(=O)CCCCCCCC(=O)', 'OCCCCO']","[1, 1]",0
402,"['C(=O)CCCCCCCC(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
403,"['C(=O)CCC(=O)', 'OCCCCO']","[1, 1]",0
404,"['C(=O)CCCC(=O)', 'OCCCCO']","[1, 1]",1
405,"['C(=O)CCCCC(=O)', 'OCCCO']","[1, 1]",1
406,"['C(=O)CCCCC(=O)', 'OCCC(C)CCO']","[1, 1]",0
407,"['C(=O)CCCCC(=O)', 'OCCCCCCCCO']","[1, 1]",0
408,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCO']","[1, 1]",0
409,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCCO']","[1, 1]",1
410,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
411,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)O']","[1, 1]",0
412,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCCCCCCCO']","[1, 1]",0
413,"['C(=O)CSCC(=O)', 'OCCCCCCCCCO']","[1, 1]",1
414,"['C(=O)c(ccc1)cc1C(=O)', 'OC(CC1)CCC1O']","[1, 1]",0
415,"['C(=O)CCCCCCCCC(=O)', 'OCC(C)CO']","[1, 1]",1
416,"['C(=O)CCCC(=O)', 'OCC(C)CO']","[1, 1]",1
417,"['C(=O)CCCCCC(=O)', 'OCCCCCCO']","[1, 1]",1
418,"['C(=O)CSCC(=O)', 'OCCSCCO']","[1, 1]",1
419,"['C(=O)CCC(=O)', 'OCCSCCO']","[1, 1]",1
420,"['C(=O)CSCC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
421,"['C(=O)CCCCCCCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
422,"['C(=O)C(CC1)CCC1C(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
423,"['C(=O)CCCCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
424,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OC(CC1)CCC1C(C)(C)C(CC2)CCC2O']","[1, 1]",0
425,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",1
426,"['C(=O)CSCC(=O)', 'OC(CC1)CCC1O']","[1, 1]",1
427,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCCCCO']","[1, 1]",0
428,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCC(C)CCO']","[1, 1]",1
429,"['C(=O)c1oc(cc1)C(=O)', 'OCCCO']","[1, 1]",1
430,"['C(=O)CCCCCC(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",0
431,"['C(=O)CCCCCCCCC(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",0
432,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",0
433,"['C(=O)C(CC1)CCC1C(=O)', 'OC(C)C(C)O']","[1, 1]",0
434,"['C(=O)CCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
435,"['C(=O)CCCCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
436,"['C(=O)CCCCCCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
437,"['C(=O)CN(C)CC(=O)', 'OCC(C)(C)CO']","[1, 1]",1
438,"['C(=O)CSCC(=O)', 'OCCCO']","[1, 1]",1
439,"['C(=O)CCCCCCCCC(=O)', 'OCC(C)(C)CO']","[1, 1]",0
440,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OC(CC1)CCC1C(C)(C)C(CC2)CCC2O']","[1, 1]",0
441,"['C(=O)CCCC(CCCC)O', 'C(=O)CCCCC(CCCC)O']","[2, 1]",0
442,"['C(=O)CCCCCCCCCCCCCCCO', 'C(=O)CCCCC(CCCC)O']","[2, 1]",0
443,"['C(=O)CCCCCO', 'C(=O)C=CCC(CCCCC)O']","[2, 1]",0
444,"['C(=O)CCCCCO', 'C(=O)CCO']","[2, 1]",1
445,"['C(=O)CCO', 'C(=O)CCCCCO']","[2, 1]",1
446,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCCC(CCCC)O']","[2, 1]",0
447,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CCCC(CCCC)O']","[2, 1]",0
448,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CCCCCCCCCCCCCCO']","[2, 1]",1
449,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CC(C)O']","[2, 1]",0
450,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CCCC(CCCCCCC)O']","[2, 1]",0
451,"['C(=O)CCCCC(CCCC)O', 'C(=O)C=CCC(CCCCC)O']","[2, 1]",0
452,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCC(CCCCCC)O']","[2, 1]",0
453,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
454,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)(C)CO']","[1, 1]",0
455,"['C(=O)c(cc1)ccc1C(=O)', 'Oc1c(C)cc(cc1)S(=O)(=O)c2ccc(c(C)c2)O']","[1, 1]",0
456,"['C(=O)CC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
457,"['C(=O)CCCCCCCCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
458,"['C(=O)CC(=O)', 'Oc1ccc(cc1)C3(c2ccc(O)cc2)c4ccccc4-c5ccccc35']","[1, 1]",1
459,"['C(=O)CC(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",0
460,"['C(=O)CC(=O)', 'OCCSSCCO']","[1, 1]",1
461,"['C(=O)C(=O)', 'OC(CC1)CCC1C(C)(C)C(CC2)CCC2O']","[1, 1]",1
462,"['C(=O)C(=O)', 'OC(C)CCC(C)O']","[1, 1]",0
463,"['C(=O)C(=O)', 'OCC(CC)(CC)CO']","[1, 1]",1
464,"['C(=O)C(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",1
465,"['C(=O)CC(=O)', 'Oc1ccc(cc1)Cc2ccc(cc2)O']","[1, 1]",0
466,"['C(=O)CCCCCCCCC(=O)', 'Oc1cccc(c1)O']","[1, 1]",1
467,"['C(=O)CCC(=O)', 'Oc(cccc1)c1c2c(cccc2)O']","[1, 1]",1
468,"['C(=O)CCC(=O)', 'OCC#CCO']","[1, 1]",1
469,"['C(=O)CCC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
470,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",0
471,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1ccc(cc1)S(=O)(=O)c2ccc(cc2)O']","[1, 1]",0
472,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1cccc(c1)O']","[1, 1]",0
473,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
474,"['C(=O)CCCCCCCCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)C(C)(C)c3ccc(cc3)O']","[1, 1]",1
475,"['C(=O)CC(=O)', 'Oc1ccc(cc1)S(=O)(=O)c2ccc(cc2)O']","[1, 1]",0
476,"['C(=O)CCCCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
477,"['C(=O)CCCCC(=O)', 'OCC#CCO']","[1, 1]",1
478,"['C(=O)CCCCC(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",0
479,"['C(=O)CC(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",0
480,"['C(=O)c(cc1)ccc1C(=O)', 'OCC=CCO']","[1, 1]",0
481,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",1
482,"['C(=O)CCCCCCC(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
483,"['C(=O)c(cc1)ccc1C(=O)', 'Oc(cccc1)c1c2c(cccc2)O']","[1, 1]",0
484,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCO']","[1, 1]",0
485,"['C(=O)', 'OCC=CCO']","[1, 1]",0
486,"['C(=O)', 'OCCCCCCCCO']","[1, 1]",0
487,"['C(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
488,"['C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",0
489,"['C(=O)', 'Oc1ccc(cc1)Cc2ccc(cc2)O']","[1, 1]",0
490,"['C(=O)', 'OCC(C)CO']","[1, 1]",0
491,"['C(=O)', 'OC(C=C)C(C=C)O']","[1, 1]",0
492,"['C(=O)', 'OCCSCCO']","[1, 1]",1
493,"['C(=O)CSCC(=O)', 'OCCC(C)CCO']","[1, 1]",1
494,"['C(=O)CSCC(=O)', 'OCCCCCCO']","[1, 1]",1
495,"['C(=O)CCCCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",0
496,"['C(=O)CCCCC(=O)', 'OCC(C)O']","[1, 1]",1
497,"['C(=O)CCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
498,"['C(=O)CCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",0
499,"['C(=O)CSCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
500,"['C(=O)CN(C)CC(=O)', 'OC(CC1)CCC1C(C)(C)C(CC2)CCC2O']","[1, 1]",0
501,"['C(=O)C(CC1)CCC1C(=O)', 'OCCO']","[1, 1]",0
502,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCCO']","[1, 1]",0
503,"['C(=O)C(CC1)CCC1C(=O)', 'OCCC(C)CCO']","[1, 1]",0
504,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
505,"['C(=O)CCCCCCCC(=O)', 'OCCCO']","[1, 1]",0
506,"['C(=O)CCC(=O)', 'OCCCO']","[1, 1]",1
507,"['C(=O)CCC(=O)', 'OCCCCCO']","[1, 1]",1
508,"['C(=O)CCCC(=O)', 'OCCCCCCO']","[1, 1]",1
509,"['C(=O)CCCCC(=O)', 'OCCO']","[1, 1]",1
510,"['C(=O)CCCCC(=O)', 'OCCCCCO']","[1, 1]",1
511,"['C(=O)c(ccc1)cc1C(=O)', 'OCC(C)O']","[1, 1]",0
512,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCO']","[1, 1]",0
513,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCCCCCCO']","[1, 1]",0
514,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCCCO']","[1, 1]",0
515,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCCCCCO']","[1, 1]",0
516,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCCCCCCO']","[1, 1]",0
517,"['C(=O)CCCCCC(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
518,"['C(=O)CCCCCCCCC(=O)', 'OCCCCO']","[1, 1]",1
519,"['C(=O)CCCCCCCCC(=O)', 'OCCCCCO']","[1, 1]",0
520,"['C(=O)CCCCCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",1
521,"['C(=O)CCCCCCCC(=O)', 'OCCCCCCO']","[1, 1]",0
522,"['C(=O)CCCCCC(=O)', 'OCC(C)CO']","[1, 1]",1
523,"['C(=O)c(ccc1)cc1C(=O)', 'OCCSCCO']","[1, 1]",1
524,"['C(=O)CCCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
525,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCC(C)CO']","[1, 1]",1
526,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCC(CC)(CC)CO']","[1, 1]",1
527,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
528,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCCCCCO']","[1, 1]",1
529,"['C(=O)c1oc(cc1)C(=O)', 'OCC(C)CO']","[1, 1]",1
530,"['C(=O)CCCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",0
531,"['C(=O)CSCC(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",0
532,"['C(=O)CCCCCCCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
533,"['C(=O)CSCC(=O)', 'OCC(C)O']","[1, 1]",1
534,"['C(=O)CCCCCCCC(=O)', 'OCC(C)O']","[1, 1]",1
535,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCCO']","[1, 1]",0
536,"['C(=O)CCCCCC(=O)', 'OCC(C)(C)CO']","[1, 1]",0
537,"['C(=O)CCCCCCCCC(=O)', 'OCCCO']","[1, 1]",0
538,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCCCO']","[1, 1]",0
539,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCCCO']","[2, 1]",0
540,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCCO']","[2, 1]",0
541,"['C(=O)CCO', 'C(=O)CCO']","[2, 1]",1
542,"['C(=O)CCCCO', 'C(=O)CC(C)O']","[2, 1]",1
543,"['C(=O)CCCCO', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",1
544,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CCCCCCCCCCCCCCO']","[2, 1]",1
545,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CC(C)O']","[2, 1]",0
546,"['C(=O)CCCCCCCCCCCCCCO', 'C(=O)C=Cc(cccc1)c1O']","[2, 1]",1
547,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CCCCCO']","[2, 1]",0
548,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CCCCO']","[2, 1]",0
549,"['C(=O)CCCCO', 'C(=O)C=Cc(cccc1)c1O']","[2, 1]",0
550,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCC(CCCC)O']","[2, 1]",0
551,"['C(=O)CCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCCCCO']","[0.7, 0.3, 1.0]",1
552,"['C(=O)CCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OC(C)C(C)O']","[0.45, 0.55, 1.0]",1
553,"['C(=O)CCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[0.9, 0.1, 1.0]",0
