,SMILES LIST,Ratio List,Biodegradability
280,"['C(=O)c(cc1)ccc1C(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",1
281,"['C(=O)c(cccc1)c1C(=O)', 'OCC=CCO']","[1, 1]",1
282,"['C(=O)CC(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",0
283,"['C(=O)C(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
284,"['C(=O)c(ccc1)cc1C(=O)', 'OCC=CCO']","[1, 1]",0
285,"['C(=O)c(ccc1)cc1C(=O)', 'OC(C)(C)C#CC(C)(C)O']","[1, 1]",0
286,"['C(=O)CCCCCCCCC(=O)', 'OC(C)(C)C#CC(C)(C)O']","[1, 1]",0
287,"['C(=O)CCCCC(=O)', 'OCCSCCO']","[1, 1]",1
288,"['C(=O)CCCCC(=O)', 'Oc(cccc1)c1c2c(cccc2)O']","[1, 1]",0
289,"['C(=O)CCCCCCCCC(=O)', 'Oc1ccc(cc1)C3(c2ccc(O)cc2)c4ccccc4-c5ccccc35']","[1, 1]",0
290,"['C(=O)CCCCC(=O)', 'Oc1c(C)cc(cc1)S(=O)(=O)c2ccc(c(C)c2)O']","[1, 1]",0
291,"['C(=O)CCCCC(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",1
292,"['C(=O)c(cc1)ccc1C(=O)', 'Oc1cccc(c1)O']","[1, 1]",1
293,"['C(=O)c(cc1)ccc1C(=O)', 'OCCSCCO']","[1, 1]",0
294,"['C(=O)CCCCCCCCC(=O)', 'Oc1ccc(cccc2)c2c1c3c(cccc4)c4ccc3O']","[1, 1]",0
295,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cc1)Cc2ccc(cc2)O']","[1, 1]",1
296,"['C(=O)CCCCCCCC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
297,"['C(=O)CCCCCCCC(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
298,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cc1)S(=O)(=O)c2ccc(cc2)O']","[1, 1]",1
299,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)C(C)(C)c3ccc(cc3)O']","[1, 1]",1
300,"['C(=O)CCCCCCC(=O)', 'Oc1ccc(cc1)Cc2ccc(cc2)O']","[1, 1]",0
301,"['C(=O)CCCCCCC(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",0
302,"['C(=O)C(C)(C)C(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",1
303,"['C(=O)C(C)(C)C(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
304,"['C(=O)', 'OCC(C)(C)CO']","[1, 1]",0
305,"['C(=O)', ' Oc1ccc(cc1)C2(CCCCC2)c3ccc(O)cc3']","[1, 1]",1
306,"['C(=O)COCC(=O)', 'OCCO']","[1, 1]",1
307,"['C(=O)COCC(=O)', 'OCCC(C)CCO']","[1, 1]",1
308,"['C(=O)CN(C)CC(=O)', 'OCCCCO']","[1, 1]",1
309,"['C(=O)CN(C)CC(=O)', 'OCCCCCCO']","[1, 1]",0
310,"['C(=O)CSCC(=O)', 'OCCCCO']","[1, 1]",1
311,"['C(=O)CCCCC(=O)', 'OCC(C)CO']","[1, 1]",1
312,"['C(=O)CCCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
313,"['C(=O)CCCCC(=O)', 'OC(C)C(C)O']","[1, 1]",1
314,"['C(=O)CCC(=O)', 'OC(C)C(C)O']","[1, 1]",1
315,"['C(=O)CCC(=O)', 'OCC=CCO']","[1, 1]",1
316,"['C(=O)CCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",0
317,"['C(=O)CCC(=O)', 'OCC(C)(C)CO']","[1, 1]",0
318,"['C(=O)COCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",1
319,"['C(=O)COCC(=O)', 'Oc1cccc(c1)O']","[1, 1]",0
320,"['C(=O)CCCCCC(=O)', 'OCCCCCO']","[1, 1]",0
321,"['C(=O)CCCCCCCC(=O)', 'OCCC(C)CCO']","[1, 1]",0
322,"['C(=O)CCC(=O)', 'OCCCCCCO']","[1, 1]",0
323,"['C(=O)CCC(=O)', 'OC(C)CCC(C)O']","[1, 1]",1
324,"['C(=O)CCC(=O)', 'OCCCCCCCCO']","[1, 1]",0
325,"['C(=O)CCCC(=O)', 'OCCCCCCCCO']","[1, 1]",0
326,"['C(=O)CCCCC(=O)', 'OCCCCCCO']","[1, 1]",0
327,"['C(=O)c(ccc1)cc1C(=O)', 'OCCO']","[1, 1]",0
328,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCCCCCO']","[1, 1]",0
329,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
330,"['C(=O)CSCC(=O)', 'OCCCCCO']","[1, 1]",1
331,"['C(=O)c(ccc1)cc1C(=O)', 'OC(C)C(C)O']","[1, 1]",0
332,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCCCCCCCCCO']","[1, 1]",0
333,"['C(=O)CCCCCC(=O)', 'OCCCCCCCCCO']","[1, 1]",0
334,"['C(=O)CCCCCCCCC(=O)', 'OCCOCCO']","[1, 1]",1
335,"['C(=O)c(ccc1)cc1C(=O)', 'OCCOCCO']","[1, 1]",1
336,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCCOCCOCCO']","[1, 1]",0
337,"['C(=O)CCCC(=O)', 'OC(C)COC(C)COC(C)CO']","[1, 1]",1
338,"['C(=O)CCCCCCCCC(=O)', 'OCCSCCO']","[1, 1]",1
339,"['C(=O)CCCC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
340,"['C(=O)COCCOCC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
341,"['C(=O)CC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
342,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCC(C)O']","[1, 1]",1
343,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCCCCCCCCO']","[1, 1]",0
344,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCO']","[1, 1]",0
345,"['C(=O)c1oc(cc1)C(=O)', 'OCCCCCO']","[1, 1]",1
346,"['C(=O)c1oc(cc1)C(=O)', 'OCCCCO']","[1, 1]",1
347,"['C(=O)COCCOCC(=O)', 'OCC(C)CO']","[1, 1]",1
348,"['C(=O)CCCCCCCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",0
349,"['C(=O)CCCCCCCCC(=O)', 'OC(C)C(C)O']","[1, 1]",1
350,"['C(=O)CCCC(=O)', 'OCC(C)(C)CO']","[1, 1]",0
351,"['C(=O)CCCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
352,"['C(=O)CCCCCO', 'C(=O)CCCCC(CCCC)O']","[2, 1]",0
353,"['C(=O)CC(C)O', 'C(=O)CCCCO']","[2, 1]",1
354,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CCCCO']","[2, 1]",1
355,"['C(=O)CCCCCCCCCCCCCCO', 'C(=O)CCCCCCCCCCCCCCO']","[2, 1]",1
356,"['C(=O)CC(C)O', 'C(=O)CC(C)O']","[2, 1]",1
357,"['C(=O)CCCCC(CCCC)O', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",0
358,"['C(=O)C=CCC(CCCCC)O', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",1
359,"['C(=O)CCCC(CCCCCC)O', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",0
360,"['C(=O)CCCCCCCCCCCCCCCO', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",0
361,"['C(=O)COC(=O)CO', 'C(=O)CCCC(CCCCCC)O']","[2, 1]",1
362,"['C(=O)CCCCCCCCCCCCCCO', 'C(=O)COC(=O)CO']","[2, 1]",1
363,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CCCCCO']","[2, 1]",1
364,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCCCCCCCCCCCCO']","[2, 1]",0
365,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCC(CCCCCCC)O']","[2, 1]",0
366,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCCCCCCO']","[1, 1]",0
367,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
368,"['C(=O)c(cc1)ccc1C(=O)', 'OC(C)C(C)O']","[1, 1]",0
369,"['C(=O)c(cc1)ccc1C(=O)', 'OCCSSCCO']","[1, 1]",0
370,"['C(=O)CC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)C(C)(C)c3ccc(cc3)O']","[1, 1]",0
371,"['C(=O)CC(=O)', ' Oc1ccc(cc1)C2(CCCCC2)c3ccc(O)cc3']","[1, 1]",1
372,"['C(=O)c(cccc1)c1C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
373,"['C(=O)CC(=O)', 'Oc1ccc(cccc2)c2c1c3c(cccc4)c4ccc3O']","[1, 1]",1
374,"['C(=O)CC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
375,"['C(=O)C(=O)', 'OCCCCCCCCO']","[1, 1]",1
376,"['C(=O)CCC(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",1
377,"['C(=O)CCC(=O)', 'OCC=CCO']","[1, 1]",1
378,"['C(=O)CCCCCCCCC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
379,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)C(C)(C)c3ccc(cc3)O']","[1, 1]",0
380,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1c(C)cc(cc1)S(=O)(=O)c2ccc(c(C)c2)O']","[1, 1]",0
381,"['C(=O)CCCCCCCCC(=O)', 'OCC#CCO']","[1, 1]",0
382,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
383,"['C(=O)CCCCC(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
384,"['C(=O)CCCCC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
385,"['C(=O)CCCCC(=O)', 'Oc1cccc(c1)O']","[1, 1]",1
386,"['C(=O)CCCCCCCC(=O)', 'Oc(cccc1)c1c2c(cccc2)O']","[1, 1]",1
387,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cccc2)c2c1c3c(cccc4)c4ccc3O']","[1, 1]",1
388,"['C(=O)CCCCCCC(=O)', 'Oc1cccc(c1)O']","[1, 1]",1
389,"['C(=O)C(C)(C)C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
390,"['C(=O)', 'OCCCCCO']","[1, 1]",1
391,"['C(=O)', 'OCCSSCCO']","[1, 1]",0
392,"['C(=O)', 'OCCCCCCO']","[1, 1]",1
393,"['C(=O)', 'Oc1ccc(cccc2)c2c1c3c(cccc4)c4ccc3O']","[1, 1]",1
394,"['C(=O)COCC(=O)', 'OCC(C)O']","[1, 1]",1
395,"['C(=O)COCC(=O)', 'OCCCCO']","[1, 1]",1
396,"['C(=O)COCC(=O)', 'OCCCCCCCCO']","[1, 1]",1
397,"['C(=O)CSCC(=O)', 'OCCO']","[1, 1]",1
398,"['C(=O)CCCCC(=O)', 'OCC=CCO']","[1, 1]",0
399,"['C(=O)CSCC(=O)', 'OC(C)C(C)O']","[1, 1]",1
400,"['C(=O)CN(C)CC(=O)', 'Oc1cccc(c1)O']","[1, 1]",0
401,"['C(=O)COCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
402,"['C(=O)COCC(=O)', 'OCC(C)(C)CO']","[1, 1]",1
403,"['C(=O)CCCCCCCC(=O)', 'OCCCCO']","[1, 1]",0
404,"['C(=O)CCCCCCCC(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
405,"['C(=O)CCC(=O)', 'OCCCCO']","[1, 1]",0
406,"['C(=O)CCCC(=O)', 'OCCCCO']","[1, 1]",1
407,"['C(=O)CCCCC(=O)', 'OCCCO']","[1, 1]",1
408,"['C(=O)CCCCC(=O)', 'OCCC(C)CCO']","[1, 1]",0
409,"['C(=O)CCCCC(=O)', 'OCCCCCCCCO']","[1, 1]",0
410,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCO']","[1, 1]",0
411,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCCO']","[1, 1]",1
412,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
413,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)O']","[1, 1]",0
414,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCCCCCCCO']","[1, 1]",0
415,"['C(=O)CSCC(=O)', 'OCCCCCCCCCO']","[1, 1]",1
416,"['C(=O)CCCCCCCCC(=O)', 'OCC(C)CO']","[1, 1]",1
417,"['C(=O)CCCC(=O)', 'OCC(C)CO']","[1, 1]",1
418,"['C(=O)CCCCCC(=O)', 'OCCCCCCO']","[1, 1]",1
419,"['C(=O)CCCCC(=O)', 'OCCOCCOCCO']","[1, 1]",0
420,"['C(=O)CSCC(=O)', 'OCCSCCO']","[1, 1]",1
421,"['C(=O)CCC(=O)', 'OCCSCCO']","[1, 1]",1
422,"['C(=O)CSCC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
423,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OC(C)COC(C)COC(C)CO']","[1, 1]",1
424,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCCCCO']","[1, 1]",0
425,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCC(C)CCO']","[1, 1]",1
426,"['C(=O)c1oc(cc1)C(=O)', 'OCCCO']","[1, 1]",1
427,"['C(=O)CCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
428,"['C(=O)CCCCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
429,"['C(=O)CCCCCCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
430,"['C(=O)CN(C)CC(=O)', 'OCC(C)(C)CO']","[1, 1]",1
431,"['C(=O)CSCC(=O)', 'OCCCO']","[1, 1]",1
432,"['C(=O)CCCCCCCCC(=O)', 'OCC(C)(C)CO']","[1, 1]",0
433,"['C(=O)COCCOCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",1
434,"['C(=O)CCCC(CCCC)O', 'C(=O)CCCCC(CCCC)O']","[2, 1]",0
435,"['C(=O)CCCCCCCCCCCCCCCO', 'C(=O)CCCCC(CCCC)O']","[2, 1]",0
436,"['C(=O)CCCCCO', 'C(=O)C=CCC(CCCCC)O']","[2, 1]",0
437,"['C(=O)CCCCCO', 'C(=O)CCO']","[2, 1]",1
438,"['C(=O)CCO', 'C(=O)CCCCCO']","[2, 1]",1
439,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCCC(CCCC)O']","[2, 1]",0
440,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CCCC(CCCC)O']","[2, 1]",0
441,"['C(=O)C=CCC(CCCCC)O', 'C(=O)COC(=O)CO']","[2, 1]",1
442,"['C(=O)CCCC(CCCCCC)O', 'C(=O)COC(=O)CO']","[2, 1]",0
443,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)COC(=O)CO']","[2, 1]",1
444,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CCCCCCCCCCCCCCO']","[2, 1]",1
445,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CC(C)O']","[2, 1]",0
446,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CCCC(CCCCCCC)O']","[2, 1]",0
447,"['C(=O)CCCCC(CCCC)O', 'C(=O)C=CCC(CCCCC)O']","[2, 1]",0
448,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCC(CCCCCC)O']","[2, 1]",0
449,"['C(=O)COC(=O)CO', 'C(=O)CCCCCO']","[2, 1]",0
450,"['C(=O)CCO', 'C(=O)COC(=O)CO']","[2, 1]",0
451,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)COC(=O)CO']","[2, 1]",0
452,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
453,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)(C)CO']","[1, 1]",0
454,"['C(=O)c(cc1)ccc1C(=O)', 'Oc1c(C)cc(cc1)S(=O)(=O)c2ccc(c(C)c2)O']","[1, 1]",0
455,"['C(=O)CC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
456,"['C(=O)CCCCCCCCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
457,"['C(=O)CC(=O)', 'Oc1ccc(cc1)C3(c2ccc(O)cc2)c4ccccc4-c5ccccc35']","[1, 1]",1
458,"['C(=O)CC(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",0
459,"['C(=O)CC(=O)', 'OCCSSCCO']","[1, 1]",1
460,"['C(=O)C(=O)', 'OC(C)CCC(C)O']","[1, 1]",0
461,"['C(=O)C(=O)', 'OCC(CC)(CC)CO']","[1, 1]",1
462,"['C(=O)CC(=O)', 'Oc1ccc(cc1)Cc2ccc(cc2)O']","[1, 1]",0
463,"['C(=O)CCCCCCCCC(=O)', 'Oc1cccc(c1)O']","[1, 1]",1
464,"['C(=O)CCC(=O)', 'Oc(cccc1)c1c2c(cccc2)O']","[1, 1]",1
465,"['C(=O)CCC(=O)', 'OCC#CCO']","[1, 1]",1
466,"['C(=O)CCC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
467,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",0
468,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1ccc(cc1)S(=O)(=O)c2ccc(cc2)O']","[1, 1]",0
469,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1cccc(c1)O']","[1, 1]",0
470,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
471,"['C(=O)CCCCCCCCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)C(C)(C)c3ccc(cc3)O']","[1, 1]",1
472,"['C(=O)CC(=O)', 'Oc1ccc(cc1)S(=O)(=O)c2ccc(cc2)O']","[1, 1]",0
473,"['C(=O)CCCCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
474,"['C(=O)CCCCC(=O)', 'OCC#CCO']","[1, 1]",1
475,"['C(=O)CCCCC(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",0
476,"['C(=O)CC(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",0
477,"['C(=O)c(cc1)ccc1C(=O)', 'OCC=CCO']","[1, 1]",0
478,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",1
479,"['C(=O)CCCCCCC(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
480,"['C(=O)c(cc1)ccc1C(=O)', 'Oc(cccc1)c1c2c(cccc2)O']","[1, 1]",0
481,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCO']","[1, 1]",0
482,"['C(=O)', 'OCC=CCO']","[1, 1]",0
483,"['C(=O)', 'OCCCCCCCCO']","[1, 1]",0
484,"['C(=O)', 'OCCOCCO']","[1, 1]",1
485,"['C(=O)', 'OCC(C)OCC(C)O']","[1, 1]",0
486,"['C(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
487,"['C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",0
488,"['C(=O)', 'Oc1ccc(cc1)Cc2ccc(cc2)O']","[1, 1]",0
489,"['C(=O)', 'OCC(C)CO']","[1, 1]",0
490,"['C(=O)', 'OC(C=C)C(C=C)O']","[1, 1]",0
491,"['C(=O)', 'OCCSCCO']","[1, 1]",1
492,"['C(=O)COCC(=O)', 'OCCCCCCCO']","[1, 1]",1
493,"['C(=O)CSCC(=O)', 'OCCC(C)CCO']","[1, 1]",1
494,"['C(=O)CSCC(=O)', 'OCCCCCCO']","[1, 1]",1
495,"['C(=O)CCCCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",0
496,"['C(=O)CCCCC(=O)', 'OCC(C)O']","[1, 1]",1
497,"['C(=O)CCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
498,"['C(=O)CCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",0
499,"['C(=O)CSCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
500,"['C(=O)CCCCCCCC(=O)', 'OCCCO']","[1, 1]",0
501,"['C(=O)CCC(=O)', 'OCCCO']","[1, 1]",1
502,"['C(=O)CCC(=O)', 'OCCCCCO']","[1, 1]",1
503,"['C(=O)CCCC(=O)', 'OCCCCCCO']","[1, 1]",1
504,"['C(=O)CCCCC(=O)', 'OCCO']","[1, 1]",1
505,"['C(=O)CCCCC(=O)', 'OCCCCCO']","[1, 1]",1
506,"['C(=O)c(ccc1)cc1C(=O)', 'OCC(C)O']","[1, 1]",0
507,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCO']","[1, 1]",0
508,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCCCCCCO']","[1, 1]",0
509,"['C(=O)CCCCCC(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
510,"['C(=O)CCCCCCCCC(=O)', 'OCCCCO']","[1, 1]",1
511,"['C(=O)CCCCCCCCC(=O)', 'OCCCCCO']","[1, 1]",0
512,"['C(=O)CCCCCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",1
513,"['C(=O)CCCCCCCC(=O)', 'OCCCCCCO']","[1, 1]",0
514,"['C(=O)CCCCCC(=O)', 'OCC(C)CO']","[1, 1]",1
515,"['C(=O)CSCC(=O)', 'OCCOCCO']","[1, 1]",1
516,"['C(=O)CCCCC(=O)', 'OCCOCCO']","[1, 1]",1
517,"['C(=O)CCCCCCCCC(=O)', 'OC(C)COC(C)COC(C)CO']","[1, 1]",1
518,"['C(=O)CCCCCCCCC(=O)', 'OCC(C)OCC(C)O']","[1, 1]",1
519,"['C(=O)c(ccc1)cc1C(=O)', 'OCCSCCO']","[1, 1]",1
520,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCC(C)CO']","[1, 1]",1
521,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCC(CC)(CC)CO']","[1, 1]",1
522,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
523,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCCCCCO']","[1, 1]",1
524,"['C(=O)c1oc(cc1)C(=O)', 'OCC(C)CO']","[1, 1]",1
525,"['C(=O)CCCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",0
526,"['C(=O)COCCOCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",1
527,"['C(=O)CCCCCCCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
528,"['C(=O)CSCC(=O)', 'OCC(C)O']","[1, 1]",1
529,"['C(=O)CCCCCCCC(=O)', 'OCC(C)O']","[1, 1]",1
530,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCCO']","[1, 1]",0
531,"['C(=O)CCCCCC(=O)', 'OCC(C)(C)CO']","[1, 1]",0
532,"['C(=O)CCCCCCCCC(=O)', 'OCCCO']","[1, 1]",0
533,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCCCO']","[1, 1]",0
534,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCCCO']","[2, 1]",0
535,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCCO']","[2, 1]",0
536,"['C(=O)CCO', 'C(=O)CCO']","[2, 1]",1
537,"['C(=O)CCCCO', 'C(=O)CC(C)O']","[2, 1]",1
538,"['C(=O)CCCCO', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",1
539,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CCCCCCCCCCCCCCO']","[2, 1]",1
540,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CC(C)O']","[2, 1]",0
541,"['C(=O)COC(=O)CO', 'C(=O)CC(C)O']","[2, 1]",1
542,"['C(=O)CCCCCCCCCCCCCCCO', 'C(=O)COC(=O)CO']","[2, 1]",1
543,"['C(=O)CCCCCCCCCCCCCCO', 'C(=O)C=Cc(cccc1)c1O']","[2, 1]",1
544,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CCCCCO']","[2, 1]",0
545,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CCCCO']","[2, 1]",0
546,"['C(=O)CCCCO', 'C(=O)C=Cc(cccc1)c1O']","[2, 1]",0
547,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCC(CCCC)O']","[2, 1]",0
548,"['C(=O)COC(=O)CO', 'C(=O)CCCCO']","[2, 1]",1
549,"['C(=O)CCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCCCCO']","[0.7, 0.3, 1.0]",1
550,"['C(=O)CCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OC(C)C(C)O']","[0.45, 0.55, 1.0]",1
551,"['C(=O)CCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[0.9, 0.1, 1.0]",0
552,"['C(=O)CCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCC(CC)(CC)CO']","[0.55, 0.45, 1.0]",0
553,"['C(=O)CCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCCCCCO']","[0.6, 0.4, 1.0]",1
554,"['C(=O)CCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCCCCO']","[0.7, 0.3, 1.0]",0
555,"['C(=O)CCCCCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(C)OCC(C)O']","[0.65, 0.35, 1.0]",1
556,"['C(=O)CCCCCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(C)O']","[0.6, 0.4, 1.0]",1
557,"['C(=O)COCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(COc1ccccc1OC)O']","[0.9, 0.1, 1.0]",1
558,"['C(=O)COCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCO']","[0.85, 0.15, 1.0]",0
559,"['C(=O)COCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCCCCO']","[0.55, 0.45, 1.0]",1
560,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCO', 'OCC(C)(C)C(C(C)C)O']","[1.0, 0.65, 0.35]",1
561,"['C(=O)c(ccc1)cc1C(=O)', 'OC(C)C(C)O', 'OCCCCCCCCCCO']","[1.0, 0.4, 0.6]",1
