,SMILES LIST,Ratio List,Biodegradability
278,"['C(=O)CCCC(=O)', 'OCCSCCO']","[1, 1]",1
279,"['C(=O)COCCOCC(=O)', 'OCCSCCO']","[1, 1]",0
280,"['C(=O)COCC(=O)', 'OCCSCCO']","[1, 1]",1
281,"['C(=O)CCCCC(=O)', 'OCCSCCO']","[1, 1]",1
282,"['C(=O)CCCCCCCC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
283,"['C(=O)CCCCC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
284,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCCCCCCCO']","[1, 1]",0
285,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCCO']","[1, 1]",0
286,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCC(CC)(CC)CO']","[1, 1]",0
287,"['C(=O)c1oc(cc1)C(=O)', 'OCCCCCCO']","[1, 1]",0
288,"['C(=O)c1oc(cc1)C(=O)', 'OCCO']","[1, 1]",1
289,"['C(=O)CSCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",0
290,"['C(=O)CCCCCCCC(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",1
291,"['C(=O)c(ccc1)cc1C(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
292,"['C(=O)COCC(=O)', 'OC(C)C(C)O']","[1, 1]",1
293,"['C(=O)c(ccc1)cc1C(=O)', 'OCC(C)(C)CO']","[1, 1]",0
294,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
295,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCO']","[1, 1]",1
296,"['C(=O)CCCCCCCCC(=O)', 'OCCC(C)CCO']","[1, 1]",0
297,"['C(=O)CCCCCCCC(=O)', 'OC(C)C(C)O']","[1, 1]",1
298,"['C(=O)CCCCCC(=O)', 'OCC(C)O']","[1, 1]",0
299,"['C(=O)CCCCCCCCC(=O)', 'OCC(C)O']","[1, 1]",0
300,"['C(=O)CCCCCCCCC(=O)', 'OCCO']","[1, 1]",0
301,"['C(=O)c(ccc1)cc1C(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",0
302,"['C(=O)CSCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",1
303,"['C(=O)CCCCCO', 'C(=O)CCCCCO']","[2, 1]",0
304,"['C(=O)CCCCCCCCCCCCCCO', 'C(=O)CCCCC(CCCC)O']","[2, 1]",0
305,"['C(=O)CCCCCO', 'C(=O)CCCCCCCCCCCCCCO']","[2, 1]",0
306,"['C(=O)CCCCCCCCCCCCCCO', 'C(=O)CCCCCO']","[2, 1]",0
307,"['C(=O)CCCCO', 'C(=O)CCCCCO']","[2, 1]",1
308,"['C(=O)CC(C)O', 'C(=O)CCCCCCCCCCCCCCO']","[2, 1]",0
309,"['C(=O)CCCC(CCCCCCC)O', 'C(=O)CCCC(CCCCCCC)O']","[2, 1]",1
310,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CCCC(CCCCCCC)O']","[2, 1]",1
311,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CCCCCCCCCCCCCCCO']","[2, 1]",1
312,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)C=Cc(cccc1)c1O']","[2, 1]",0
313,"['C(=O)CCCC(CCCC)O', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",1
314,"['C(=O)COC(=O)CO', 'C(=O)CCCC(CCCC)O']","[2, 1]",1
315,"['C(=O)COC(=O)CO', 'C(=O)CCCC(CCCCCCC)O']","[2, 1]",1
316,"['C(=O)COC(=O)CO', 'C(=O)CCCCCCCCCCCCCCCO']","[2, 1]",1
317,"['C(=O)CCCCC(CCCC)O', 'C(=O)COC(=O)CO']","[2, 1]",1
318,"['C(=O)CC(C)O', 'C(=O)COC(=O)CO']","[2, 1]",1
319,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CCCC(CCCCCC)O']","[2, 1]",0
320,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CCCC(CCCC)O']","[2, 1]",0
321,"['C(=O)CC(C)O', 'C(=O)C=Cc(cccc1)c1O']","[2, 1]",1
322,"['C(=O)CCCCCO', 'C(=O)C=Cc(cccc1)c1O']","[2, 1]",0
323,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCCCCCCCCCCCCCO']","[2, 1]",0
324,"['C(=O)CCCCCO', 'C(=O)COC(=O)CO']","[2, 1]",1
325,"['C(=O)CCCCO', 'C(=O)COC(=O)CO']","[2, 1]",0
326,"['C(=O)COC(=O)CO', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",1
327,"['C(=O)c(cc1)ccc1C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)C(C)(C)c3ccc(cc3)O']","[1, 1]",1
328,"['C(=O)c(cc1)ccc1C(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",1
329,"['C(=O)c(cccc1)c1C(=O)', 'OCC=CCO']","[1, 1]",1
330,"['C(=O)CC(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",0
331,"['C(=O)C(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
332,"['C(=O)c(ccc1)cc1C(=O)', 'OCC=CCO']","[1, 1]",0
333,"['C(=O)c(ccc1)cc1C(=O)', 'OC(C)(C)C#CC(C)(C)O']","[1, 1]",0
334,"['C(=O)CCCCCCCCC(=O)', 'OC(C)(C)C#CC(C)(C)O']","[1, 1]",0
335,"['C(=O)CCCCC(=O)', 'OCCSCCO']","[1, 1]",1
336,"['C(=O)CCCCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
337,"['C(=O)CCCCC(=O)', 'Oc(cccc1)c1c2c(cccc2)O']","[1, 1]",0
338,"['C(=O)CCCCCCCCC(=O)', 'Oc1ccc(cc1)C3(c2ccc(O)cc2)c4ccccc4-c5ccccc35']","[1, 1]",0
339,"['C(=O)CCCCC(=O)', 'Oc1c(C)cc(cc1)S(=O)(=O)c2ccc(c(C)c2)O']","[1, 1]",0
340,"['C(=O)CCCCC(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",1
341,"['C(=O)c(cc1)ccc1C(=O)', 'Oc1cccc(c1)O']","[1, 1]",1
342,"['C(=O)c(cc1)ccc1C(=O)', 'OCCSCCO']","[1, 1]",0
343,"['C(=O)c(cc1)ccc1C(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
344,"['C(=O)c(cc1)ccc1C(=O)', 'OC(CO1)C2C1C(CO2)O']","[1, 1]",0
345,"['C(=O)CCCCCCCCC(=O)', 'Oc1ccc(cccc2)c2c1c3c(cccc4)c4ccc3O']","[1, 1]",0
346,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cc1)Cc2ccc(cc2)O']","[1, 1]",1
347,"['C(=O)CCCCCCCC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
348,"['C(=O)CCCCCCCC(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
349,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cc1)S(=O)(=O)c2ccc(cc2)O']","[1, 1]",1
350,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)C(C)(C)c3ccc(cc3)O']","[1, 1]",1
351,"['C(=O)CCCCCCC(=O)', 'Oc1ccc(cc1)Cc2ccc(cc2)O']","[1, 1]",0
352,"['C(=O)CCCCCCC(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",0
353,"['C(=O)C(C)(C)C(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",1
354,"['C(=O)C(C)(C)C(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
355,"['C(=O)', 'OCC(C)(C)CO']","[1, 1]",0
356,"['C(=O)', ' Oc1ccc(cc1)C2(CCCCC2)c3ccc(O)cc3']","[1, 1]",1
357,"['C(=O)COCC(=O)', 'OCCO']","[1, 1]",1
358,"['C(=O)COCC(=O)', 'OCCC(C)CCO']","[1, 1]",1
359,"['C(=O)CN(C)CC(=O)', 'OCCCCO']","[1, 1]",1
360,"['C(=O)CN(C)CC(=O)', 'OCCCCCCO']","[1, 1]",0
361,"['C(=O)CSCC(=O)', 'OCCCCO']","[1, 1]",1
362,"['C(=O)CCCCC(=O)', 'OCC(C)CO']","[1, 1]",1
363,"['C(=O)CCCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
364,"['C(=O)CCCCC(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",0
365,"['C(=O)CCCCC(=O)', 'OC(C)C(C)O']","[1, 1]",1
366,"['C(=O)CCC(=O)', 'OC(C)C(C)O']","[1, 1]",1
367,"['C(=O)CCC(=O)', 'OCC=CCO']","[1, 1]",1
368,"['C(=O)CCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",0
369,"['C(=O)CCC(=O)', 'OCC(C)(C)CO']","[1, 1]",0
370,"['C(=O)COCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",1
371,"['C(=O)COCC(=O)', 'Oc1cccc(c1)O']","[1, 1]",0
372,"['C(=O)COCC(=O)', 'OCC(CC1)CCC1CO']","[1, 1]",1
373,"['C(=O)COCC(=O)', 'OC(CO1)C2C1C(CO2)O']","[1, 1]",0
374,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(CC1)CCC1CO']","[1, 1]",0
375,"['C(=O)C(CC1)CCC1C(=O)', 'OC(CC1)CCC1O']","[1, 1]",0
376,"['C(=O)C(CC1)CCC1C(=O)', 'OC(CC1)CCC1C(C)(C)C(CC2)CCC2O']","[1, 1]",0
377,"['C(=O)CCCCCC(=O)', 'OCCCCCO']","[1, 1]",0
378,"['C(=O)CCCCCCCC(=O)', 'OCCC(C)CCO']","[1, 1]",0
379,"['C(=O)CCC(=O)', 'OCCCCCCO']","[1, 1]",0
380,"['C(=O)CCC(=O)', 'OC(C)CCC(C)O']","[1, 1]",1
381,"['C(=O)CCC(=O)', 'OCCCCCCCCO']","[1, 1]",0
382,"['C(=O)CCCC(=O)', 'OCCCCCCCCO']","[1, 1]",0
383,"['C(=O)CCCCC(=O)', 'OCCCCCCO']","[1, 1]",0
384,"['C(=O)c(ccc1)cc1C(=O)', 'OCCO']","[1, 1]",0
385,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCCCCCO']","[1, 1]",0
386,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
387,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
388,"['C(=O)CSCC(=O)', 'OCCCCCO']","[1, 1]",1
389,"['C(=O)c(ccc1)cc1C(=O)', 'OC(C)C(C)O']","[1, 1]",0
390,"['C(=O)CCCC(=O)', 'OCC(CC1)CCC1CO']","[1, 1]",1
391,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCC(CC1)CCC1CO']","[1, 1]",0
392,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCCCCCCCCCO']","[1, 1]",0
393,"['C(=O)CCCCCC(=O)', 'OCCCCCCCCCO']","[1, 1]",0
394,"['C(=O)CCCCCCCCC(=O)', 'OCCOCCO']","[1, 1]",1
395,"['C(=O)c(ccc1)cc1C(=O)', 'OCCOCCO']","[1, 1]",1
396,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCCOCCOCCO']","[1, 1]",0
397,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(C)CO']","[1, 1]",0
398,"['C(=O)CCCC(=O)', 'OC(C)COC(C)COC(C)CO']","[1, 1]",1
399,"['C(=O)CCCCCCCCC(=O)', 'OCCSCCO']","[1, 1]",1
400,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
401,"['C(=O)CCCC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
402,"['C(=O)COCCOCC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
403,"['C(=O)CC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
404,"['C(=O)CCCCCC(=O)', 'OC(CC1)CCC1O']","[1, 1]",0
405,"['C(=O)CSCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
406,"['C(=O)CCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
407,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCC(C)O']","[1, 1]",1
408,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCCCCCCCCO']","[1, 1]",0
409,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCO']","[1, 1]",0
410,"['C(=O)CCCCCCCC(=O)', 'OC(CC1)CCC1O']","[1, 1]",0
411,"['C(=O)c1oc(cc1)C(=O)', 'OCCCCCO']","[1, 1]",1
412,"['C(=O)c1oc(cc1)C(=O)', 'OCCCCO']","[1, 1]",1
413,"['C(=O)CC(=O)', 'OC(CC1)CCC1O']","[1, 1]",1
414,"['C(=O)CN(C)CC(=O)', 'OC(CC1)CCC1O']","[1, 1]",1
415,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(CC)(CC)CO']","[1, 1]",1
416,"['C(=O)COCCOCC(=O)', 'OCC(C)CO']","[1, 1]",1
417,"['C(=O)CCCCCCCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",0
418,"['C(=O)CCCCCCCCC(=O)', 'OC(C)C(C)O']","[1, 1]",1
419,"['C(=O)CCCC(=O)', 'OCC(C)(C)CO']","[1, 1]",0
420,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(C)O']","[1, 1]",1
421,"['C(=O)CCCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
422,"['C(=O)CCCCCO', 'C(=O)CCCCC(CCCC)O']","[2, 1]",0
423,"['C(=O)CC(C)O', 'C(=O)CCCCO']","[2, 1]",1
424,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CCCCO']","[2, 1]",1
425,"['C(=O)CCCCCCCCCCCCCCO', 'C(=O)CCCCCCCCCCCCCCO']","[2, 1]",1
426,"['C(=O)CC(C)O', 'C(=O)CC(C)O']","[2, 1]",1
427,"['C(=O)CCCCC(CCCC)O', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",0
428,"['C(=O)C=CCC(CCCCC)O', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",1
429,"['C(=O)CCCC(CCCCCC)O', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",0
430,"['C(=O)CCCCCCCCCCCCCCCO', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",0
431,"['C(=O)COC(=O)CO', 'C(=O)CCCC(CCCCCC)O']","[2, 1]",1
432,"['C(=O)CCCCCCCCCCCCCCO', 'C(=O)COC(=O)CO']","[2, 1]",1
433,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CCCCCO']","[2, 1]",1
434,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCCCCCCCCCCCCO']","[2, 1]",0
435,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCC(CCCCCCC)O']","[2, 1]",0
436,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCCCCCCO']","[1, 1]",0
437,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
438,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",1
439,"['C(=O)c(cc1)ccc1C(=O)', 'OC(C)C(C)O']","[1, 1]",0
440,"['C(=O)c(cc1)ccc1C(=O)', 'OCCSSCCO']","[1, 1]",0
441,"['C(=O)CC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)C(C)(C)c3ccc(cc3)O']","[1, 1]",0
442,"['C(=O)c(cccc1)c1C(=O)', 'OC(CO1)C2C1C(CO2)O']","[1, 1]",0
443,"['C(=O)CC(=O)', ' Oc1ccc(cc1)C2(CCCCC2)c3ccc(O)cc3']","[1, 1]",1
444,"['C(=O)c(cccc1)c1C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
445,"['C(=O)CC(=O)', 'Oc1ccc(cccc2)c2c1c3c(cccc4)c4ccc3O']","[1, 1]",1
446,"['C(=O)CC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
447,"['C(=O)C(=O)', 'OCCCCCCCCO']","[1, 1]",1
448,"['C(=O)CCCCCCCCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",1
449,"['C(=O)CCC(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",1
450,"['C(=O)CCC(=O)', 'OCC=CCO']","[1, 1]",1
451,"['C(=O)CCCCCCCCC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
452,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)C(C)(C)c3ccc(cc3)O']","[1, 1]",0
453,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1c(C)cc(cc1)S(=O)(=O)c2ccc(c(C)c2)O']","[1, 1]",0
454,"['C(=O)CCCCCCCCC(=O)', 'OCC#CCO']","[1, 1]",0
455,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
456,"['C(=O)CCCCC(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
457,"['C(=O)CCCCC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
458,"['C(=O)CCCCC(=O)', 'Oc1cccc(c1)O']","[1, 1]",1
459,"['C(=O)CCCCCCCCC(=O)', 'OC(CO1)C2C1C(CO2)O']","[1, 1]",1
460,"['C(=O)CCCCCCCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
461,"['C(=O)CCCCCCCC(=O)', 'Oc(cccc1)c1c2c(cccc2)O']","[1, 1]",1
462,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cccc2)c2c1c3c(cccc4)c4ccc3O']","[1, 1]",1
463,"['C(=O)CC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
464,"['C(=O)CCCCCCC(=O)', 'Oc1cccc(c1)O']","[1, 1]",1
465,"['C(=O)C(C)(C)C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
466,"['C(=O)', 'OCCCCCO']","[1, 1]",1
467,"['C(=O)', 'OCCSSCCO']","[1, 1]",0
468,"['C(=O)', 'OCCCCCCO']","[1, 1]",1
469,"['C(=O)', 'Oc1ccc(cccc2)c2c1c3c(cccc4)c4ccc3O']","[1, 1]",1
470,"['C(=O)COCC(=O)', 'OCC(C)O']","[1, 1]",1
471,"['C(=O)COCC(=O)', 'OCCCCO']","[1, 1]",1
472,"['C(=O)COCC(=O)', 'OCCCCCCCCO']","[1, 1]",1
473,"['C(=O)CSCC(=O)', 'OCCO']","[1, 1]",1
474,"['C(=O)CCCCC(=O)', 'OCC=CCO']","[1, 1]",0
475,"['C(=O)CSCC(=O)', 'OC(C)C(C)O']","[1, 1]",1
476,"['C(=O)CN(C)CC(=O)', 'Oc1cccc(c1)O']","[1, 1]",0
477,"['C(=O)CSCC(=O)', 'OC(CC1)CCC1C(C)(C)C(CC2)CCC2O']","[1, 1]",0
478,"['C(=O)COCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
479,"['C(=O)COCC(=O)', 'OCC(C)(C)CO']","[1, 1]",1
480,"['C(=O)COCC(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",1
481,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(CC1)CCC1CO']","[1, 1]",0
482,"['C(=O)CCCCCCCC(=O)', 'OCCCCO']","[1, 1]",0
483,"['C(=O)CCCCCCCC(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
484,"['C(=O)CCC(=O)', 'OCCCCO']","[1, 1]",0
485,"['C(=O)CCCC(=O)', 'OCCCCO']","[1, 1]",1
486,"['C(=O)CCCCC(=O)', 'OCCCO']","[1, 1]",1
487,"['C(=O)CCCCC(=O)', 'OCCC(C)CCO']","[1, 1]",0
488,"['C(=O)CCCCC(=O)', 'OCCCCCCCCO']","[1, 1]",0
489,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCO']","[1, 1]",0
490,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCCO']","[1, 1]",1
491,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
492,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)O']","[1, 1]",0
493,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCCCCCCCO']","[1, 1]",0
494,"['C(=O)CSCC(=O)', 'OCCCCCCCCCO']","[1, 1]",1
495,"['C(=O)c(ccc1)cc1C(=O)', 'OC(CC1)CCC1O']","[1, 1]",0
496,"['C(=O)CCCCCCCCC(=O)', 'OCC(C)CO']","[1, 1]",1
497,"['C(=O)CCCC(=O)', 'OCC(C)CO']","[1, 1]",1
498,"['C(=O)CCCCCC(=O)', 'OCCCCCCO']","[1, 1]",1
499,"['C(=O)C(CC1)CCC1C(=O)', 'OCCOCCOCCO']","[1, 1]",1
500,"['C(=O)CCCCC(=O)', 'OCCOCCOCCO']","[1, 1]",0
501,"['C(=O)CSCC(=O)', 'OCCSCCO']","[1, 1]",1
502,"['C(=O)CCC(=O)', 'OCCSCCO']","[1, 1]",1
503,"['C(=O)CSCC(=O)', 'OCC(COc1ccccc1OC)O']","[1, 1]",1
504,"['C(=O)CCCCCCCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
505,"['C(=O)C(CC1)CCC1C(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
506,"['C(=O)COCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
507,"['C(=O)CCCCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
508,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OC(C)COC(C)COC(C)CO']","[1, 1]",1
509,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OC(CC1)CCC1C(C)(C)C(CC2)CCC2O']","[1, 1]",0
510,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",1
511,"['C(=O)CSCC(=O)', 'OC(CC1)CCC1O']","[1, 1]",1
512,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCCCCO']","[1, 1]",0
513,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCC(C)CCO']","[1, 1]",1
514,"['C(=O)c1oc(cc1)C(=O)', 'OCCCO']","[1, 1]",1
515,"['C(=O)CCCCCC(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",0
516,"['C(=O)CCCCCCCCC(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",0
517,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",0
518,"['C(=O)COCCOCC(=O)', 'OC(CC1)CCC1O']","[1, 1]",1
519,"['C(=O)C(CC1)CCC1C(=O)', 'OC(C)C(C)O']","[1, 1]",0
520,"['C(=O)CCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
521,"['C(=O)CCCCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
522,"['C(=O)CCCCCCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
523,"['C(=O)CN(C)CC(=O)', 'OCC(C)(C)CO']","[1, 1]",1
524,"['C(=O)CSCC(=O)', 'OCCCO']","[1, 1]",1
525,"['C(=O)CCCCCCCCC(=O)', 'OCC(C)(C)CO']","[1, 1]",0
526,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OC(CC1)CCC1C(C)(C)C(CC2)CCC2O']","[1, 1]",0
527,"['C(=O)COCCOCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",1
528,"['C(=O)CCCC(CCCC)O', 'C(=O)CCCCC(CCCC)O']","[2, 1]",0
529,"['C(=O)CCCCCCCCCCCCCCCO', 'C(=O)CCCCC(CCCC)O']","[2, 1]",0
530,"['C(=O)CCCCCO', 'C(=O)C=CCC(CCCCC)O']","[2, 1]",0
531,"['C(=O)CCCCCO', 'C(=O)CCO']","[2, 1]",1
532,"['C(=O)CCO', 'C(=O)CCCCCO']","[2, 1]",1
533,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCCC(CCCC)O']","[2, 1]",0
534,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CCCC(CCCC)O']","[2, 1]",0
535,"['C(=O)C=CCC(CCCCC)O', 'C(=O)COC(=O)CO']","[2, 1]",1
536,"['C(=O)CCCC(CCCCCC)O', 'C(=O)COC(=O)CO']","[2, 1]",0
537,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)COC(=O)CO']","[2, 1]",1
538,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CCCCCCCCCCCCCCO']","[2, 1]",1
539,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CC(C)O']","[2, 1]",0
540,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CCCC(CCCCCCC)O']","[2, 1]",0
541,"['C(=O)CCCCC(CCCC)O', 'C(=O)C=CCC(CCCCC)O']","[2, 1]",0
542,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCC(CCCCCC)O']","[2, 1]",0
543,"['C(=O)COC(=O)CO', 'C(=O)CCCCCO']","[2, 1]",0
544,"['C(=O)CCO', 'C(=O)COC(=O)CO']","[2, 1]",0
545,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)COC(=O)CO']","[2, 1]",0
546,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
547,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)(C)CO']","[1, 1]",0
548,"['C(=O)c(cc1)ccc1C(=O)', 'Oc1c(C)cc(cc1)S(=O)(=O)c2ccc(c(C)c2)O']","[1, 1]",0
549,"['C(=O)CC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
550,"['C(=O)CCCCCCCCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
551,"['C(=O)CC(=O)', 'Oc1ccc(cc1)C3(c2ccc(O)cc2)c4ccccc4-c5ccccc35']","[1, 1]",1
552,"['C(=O)CC(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",0
553,"['C(=O)CC(=O)', 'OCCSSCCO']","[1, 1]",1
554,"['C(=O)C(=O)', 'OC(CC1)CCC1C(C)(C)C(CC2)CCC2O']","[1, 1]",1
555,"['C(=O)C(=O)', 'OC(C)CCC(C)O']","[1, 1]",0
556,"['C(=O)C(=O)', 'OCC(CC)(CC)CO']","[1, 1]",1
557,"['C(=O)C(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",1
558,"['C(=O)CC(=O)', 'Oc1ccc(cc1)Cc2ccc(cc2)O']","[1, 1]",0
559,"['C(=O)CCCCCCCCC(=O)', 'Oc1cccc(c1)O']","[1, 1]",1
